(0.000425589, 0.002608700, -0.025867480)
(0.000425589, 0.002608700, -0.025867480)
(0.005689103, 0.001698761, -0.019612000)
(0.005689103, 0.001698761, -0.019612000)
(0.005689103, 0.001698761, -0.019612000)
(0.005689103, 0.001698761, -0.019612000)
(0.005689103, 0.001698761, -0.019612000)
(0.005689103, 0.001698761, -0.019612000)
(0.005689103, 0.001698761, -0.019612000)
(0.005689103, 0.001698761, -0.019612000)
(0.005689103, 0.001698761, -0.019612000)
(0.005689103, 0.001698761, -0.019612000)
(0.005689103, 0.001698761, -0.019612000)
(0.005689103, 0.001698761, -0.019612000)
(0.005689103, 0.001698761, -0.019612000)
(0.005689103, 0.001698761, -0.019612000)
(0.005689103, 0.001698761, -0.019612000)
(0.005689103, 0.001698761, -0.019612000)
(0.005689103, 0.001698761, -0.019612000)
(0.005689103, 0.001698761, -0.019612000)
(0.003841281, -0.001317037, -0.025435670)
(0.003841281, -0.001317037, -0.025435670)
(0.003841281, -0.001317037, -0.025435670)
(0.003841281, -0.001317037, -0.025435670)
(0.003841281, -0.001317037, -0.025435670)
(0.003841281, -0.001317037, -0.025435670)
(0.003841281, -0.001317037, -0.025435670)
(0.003841281, -0.001317037, -0.025435670)
(0.003841281, -0.001317037, -0.025435670)
(0.003841281, -0.001317037, -0.025435670)
(0.003841281, -0.001317037, -0.025435670)
(0.003841281, -0.001317037, -0.025435670)
(0.003841281, -0.001317037, -0.025435670)
(0.003841281, -0.001317037, -0.025435670)
(0.003841281, -0.001317037, -0.025435670)
(0.003841281, -0.001317037, -0.025435670)
(0.003841281, -0.001317037, -0.025435670)
(0.003841281, -0.001317037, -0.025435670)
(-0.003226856, -0.002315608, -0.025054850)
(-0.003226856, -0.002315608, -0.025054850)
(-0.003226856, -0.002315608, -0.025054850)
(-0.003226856, -0.002315608, -0.025054850)
(-0.003226856, -0.002315608, -0.025054850)
(-0.003226856, -0.002315608, -0.025054850)
(-0.003226856, -0.002315608, -0.025054850)
(-0.003226856, -0.002315608, -0.025054850)
(-0.003226856, -0.002315608, -0.025054850)
(-0.003226856, -0.002315608, -0.025054850)
(-0.003226856, -0.002315608, -0.025054850)
(-0.003226856, -0.002315608, -0.025054850)
(-0.003226856, -0.002315608, -0.025054850)
(-0.003226856, -0.002315608, -0.025054850)
(0.002969454, -0.000278636, -0.023031580)
(0.002969454, -0.000278636, -0.023031580)
(0.002969454, -0.000278636, -0.023031580)
(0.002969454, -0.000278636, -0.023031580)
(0.002969454, -0.000278636, -0.023031580)
(0.002969454, -0.000278636, -0.023031580)
(0.002969454, -0.000278636, -0.023031580)
(0.002969454, -0.000278636, -0.023031580)
(0.002969454, -0.000278636, -0.023031580)
(0.002969454, -0.000278636, -0.023031580)
(0.002969454, -0.000278636, -0.023031580)
(0.002969454, -0.000278636, -0.023031580)
(0.002969454, -0.000278636, -0.023031580)
(0.002969454, -0.000278636, -0.023031580)
(0.001482420, -0.003980852, -0.023604990)
(0.001482420, -0.003980852, -0.023604990)
(0.001482420, -0.003980852, -0.023604990)
(0.001482420, -0.003980852, -0.023604990)
(0.001482420, -0.003980852, -0.023604990)
(0.001482420, -0.003980852, -0.023604990)
(0.001482420, -0.003980852, -0.023604990)
(0.001482420, -0.003980852, -0.023604990)
(0.001482420, -0.003980852, -0.023604990)
(0.001482420, -0.003980852, -0.023604990)
(0.001482420, -0.003980852, -0.023604990)
(0.001482420, -0.003980852, -0.023604990)
(0.001482420, -0.003980852, -0.023604990)
(0.001482420, -0.003980852, -0.023604990)
(0.000698134, -0.001684770, -0.015909840)
(0.000698134, -0.001684770, -0.015909840)
(0.000698134, -0.001684770, -0.015909840)
(0.000698134, -0.001684770, -0.015909840)
(0.000698134, -0.001684770, -0.015909840)
(0.000698134, -0.001684770, -0.015909840)
(0.000698134, -0.001684770, -0.015909840)
(0.000698134, -0.001684770, -0.015909840)
(0.000698134, -0.001684770, -0.015909840)
(0.000698134, -0.001684770, -0.015909840)
(0.000698134, -0.001684770, -0.015909840)
(0.000698134, -0.001684770, -0.015909840)
(0.000698134, -0.001684770, -0.015909840)
(0.000698134, -0.001684770, -0.015909840)
(0.000698134, -0.001684770, -0.015909840)
(0.000698134, -0.001684770, -0.015909840)
(0.000698134, -0.001684770, -0.015909840)
(0.000698134, -0.001684770, -0.015909840)
(0.000792889, 0.001956797, -0.023007120)
(0.000792889, 0.001956797, -0.023007120)
(0.000792889, 0.001956797, -0.023007120)
(0.000792889, 0.001956797, -0.023007120)
(0.000792889, 0.001956797, -0.023007120)
(0.000792889, 0.001956797, -0.023007120)
(0.000792889, 0.001956797, -0.023007120)
(0.000792889, 0.001956797, -0.023007120)
(0.000792889, 0.001956797, -0.023007120)
(0.000792889, 0.001956797, -0.023007120)
(0.000792889, 0.001956797, -0.023007120)
(0.000792889, 0.001956797, -0.023007120)
(0.000792889, 0.001956797, -0.023007120)
(0.000792889, 0.001956797, -0.023007120)
(0.000792889, 0.001956797, -0.023007120)
(0.000792889, 0.001956797, -0.023007120)
(0.000792889, 0.001956797, -0.023007120)
(0.000792889, 0.001956797, -0.023007120)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.000496304, 0.000077750, -0.019712370)
(-0.002577315, -0.000990088, -0.023106170)
(-0.002577315, -0.000990088, -0.023106170)
(-0.002577315, -0.000990088, -0.023106170)
(-0.002577315, -0.000990088, -0.023106170)
(-0.002577315, -0.000990088, -0.023106170)
(-0.002577315, -0.000990088, -0.023106170)
(-0.002577315, -0.000990088, -0.023106170)
(-0.002577315, -0.000990088, -0.023106170)
(-0.002577315, -0.000990088, -0.023106170)
(-0.002577315, -0.000990088, -0.023106170)
(-0.002577315, -0.000990088, -0.023106170)
(-0.002577315, -0.000990088, -0.023106170)
(-0.002577315, -0.000990088, -0.023106170)
(-0.002577315, -0.000990088, -0.023106170)
(-0.002577315, -0.000990088, -0.023106170)
(-0.002577315, -0.000990088, -0.023106170)
(-0.002577315, -0.000990088, -0.023106170)
(-0.002577315, -0.000990088, -0.023106170)
(-0.003934813, 0.000151829, -0.021662150)
(-0.003934813, 0.000151829, -0.021662150)
(-0.003934813, 0.000151829, -0.021662150)
(-0.003934813, 0.000151829, -0.021662150)
(-0.003934813, 0.000151829, -0.021662150)
(-0.003934813, 0.000151829, -0.021662150)
(-0.003934813, 0.000151829, -0.021662150)
(-0.003934813, 0.000151829, -0.021662150)
(-0.003934813, 0.000151829, -0.021662150)
(-0.003934813, 0.000151829, -0.021662150)
(-0.003934813, 0.000151829, -0.021662150)
(-0.003934813, 0.000151829, -0.021662150)
(-0.003934813, 0.000151829, -0.021662150)
(-0.003934813, 0.000151829, -0.021662150)
(-0.003934813, 0.000151829, -0.021662150)
(-0.003934813, 0.000151829, -0.021662150)
(-0.003934813, 0.000151829, -0.021662150)
(-0.003934813, 0.000151829, -0.021662150)
(0.006499552, 0.000656710, -0.020104130)
(0.006499552, 0.000656710, -0.020104130)
(0.006499552, 0.000656710, -0.020104130)
(0.006499552, 0.000656710, -0.020104130)
(0.006499552, 0.000656710, -0.020104130)
(0.006499552, 0.000656710, -0.020104130)
(0.006499552, 0.000656710, -0.020104130)
(0.006499552, 0.000656710, -0.020104130)
(0.006499552, 0.000656710, -0.020104130)
(0.006499552, 0.000656710, -0.020104130)
(0.006499552, 0.000656710, -0.020104130)
(0.006499552, 0.000656710, -0.020104130)
(0.006499552, 0.000656710, -0.020104130)
(0.006499552, 0.000656710, -0.020104130)
(0.006499552, 0.000656710, -0.020104130)
(0.006499552, 0.000656710, -0.020104130)
(0.006499552, 0.000656710, -0.020104130)
(0.006499552, 0.000656710, -0.020104130)
(-0.003230787, 0.001278177, -0.029284000)
(-0.003230787, 0.001278177, -0.029284000)
(-0.003230787, 0.001278177, -0.029284000)
(-0.003230787, 0.001278177, -0.029284000)
(-0.003230787, 0.001278177, -0.029284000)
(-0.003230787, 0.001278177, -0.029284000)
(-0.003230787, 0.001278177, -0.029284000)
(-0.003230787, 0.001278177, -0.029284000)
(-0.003230787, 0.001278177, -0.029284000)
(-0.003230787, 0.001278177, -0.029284000)
(-0.003230787, 0.001278177, -0.029284000)
(-0.003230787, 0.001278177, -0.029284000)
(-0.003230787, 0.001278177, -0.029284000)
(-0.003230787, 0.001278177, -0.029284000)
(-0.003230787, 0.001278177, -0.029284000)
(-0.003230787, 0.001278177, -0.029284000)
(-0.003230787, 0.001278177, -0.029284000)
(0.000041818, 0.001269045, -0.012028060)
(0.000041818, 0.001269045, -0.012028060)
(0.000041818, 0.001269045, -0.012028060)
(0.000041818, 0.001269045, -0.012028060)
(0.000041818, 0.001269045, -0.012028060)
(0.000041818, 0.001269045, -0.012028060)
(0.000041818, 0.001269045, -0.012028060)
(0.000041818, 0.001269045, -0.012028060)
(0.000041818, 0.001269045, -0.012028060)
(0.000041818, 0.001269045, -0.012028060)
(0.000041818, 0.001269045, -0.012028060)
(0.000041818, 0.001269045, -0.012028060)
(0.000041818, 0.001269045, -0.012028060)
(0.000041818, 0.001269045, -0.012028060)
(0.000041818, 0.001269045, -0.012028060)
(0.000041818, 0.001269045, -0.012028060)
(0.000041818, 0.001269045, -0.012028060)
(0.000041818, 0.001269045, -0.012028060)
(0.003900982, -0.003532356, -0.016393880)
(0.003900982, -0.003532356, -0.016393880)
(0.003900982, -0.003532356, -0.016393880)
(0.003900982, -0.003532356, -0.016393880)
(0.003900982, -0.003532356, -0.016393880)
(0.003900982, -0.003532356, -0.016393880)
(0.003900982, -0.003532356, -0.016393880)
(0.003900982, -0.003532356, -0.016393880)
(0.003900982, -0.003532356, -0.016393880)
(0.003900982, -0.003532356, -0.016393880)
(0.003900982, -0.003532356, -0.016393880)
(0.003900982, -0.003532356, -0.016393880)
(-0.001686724, 0.002335764, -0.023026190)
(-0.001686724, 0.002335764, -0.023026190)
(-0.001686724, 0.002335764, -0.023026190)
(-0.001686724, 0.002335764, -0.023026190)
(-0.001686724, 0.002335764, -0.023026190)
(-0.001686724, 0.002335764, -0.023026190)
(-0.001686724, 0.002335764, -0.023026190)
(-0.001686724, 0.002335764, -0.023026190)
(-0.001686724, 0.002335764, -0.023026190)
(-0.001686724, 0.002335764, -0.023026190)
(-0.001686724, 0.002335764, -0.023026190)
(-0.001686724, 0.002335764, -0.023026190)
(-0.001686724, 0.002335764, -0.023026190)
(0.002164986, 0.001742483, -0.019649530)
(0.002164986, 0.001742483, -0.019649530)
(0.002164986, 0.001742483, -0.019649530)
(0.002164986, 0.001742483, -0.019649530)
(0.002164986, 0.001742483, -0.019649530)
(0.002164986, 0.001742483, -0.019649530)
(0.002164986, 0.001742483, -0.019649530)
(0.002164986, 0.001742483, -0.019649530)
(0.002164986, 0.001742483, -0.019649530)
(0.002164986, 0.001742483, -0.019649530)
(0.002164986, 0.001742483, -0.019649530)
(0.002164986, 0.001742483, -0.019649530)
(0.002164986, 0.001742483, -0.019649530)
(0.002164986, 0.001742483, -0.019649530)
(0.002164986, 0.001742483, -0.019649530)
(0.002164986, 0.001742483, -0.019649530)
(0.002164986, 0.001742483, -0.019649530)
(0.000509722, -0.003752375, -0.025046060)
(0.000509722, -0.003752375, -0.025046060)
(0.000509722, -0.003752375, -0.025046060)
(0.000509722, -0.003752375, -0.025046060)
(0.000509722, -0.003752375, -0.025046060)
(0.000509722, -0.003752375, -0.025046060)
(0.000509722, -0.003752375, -0.025046060)
(0.000509722, -0.003752375, -0.025046060)
(0.000509722, -0.003752375, -0.025046060)
(0.000509722, -0.003752375, -0.025046060)
(0.000509722, -0.003752375, -0.025046060)
(0.000509722, -0.003752375, -0.025046060)
(0.000509722, -0.003752375, -0.025046060)
(0.000509722, -0.003752375, -0.025046060)
(0.000509722, -0.003752375, -0.025046060)
(0.000509722, -0.003752375, -0.025046060)
(0.000509722, -0.003752375, -0.025046060)
(0.000509722, -0.003752375, -0.025046060)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(0.003091522, 0.005050220, -0.020525420)
(-0.002380817, -0.003632621, -0.033206130)
(-0.002380817, -0.003632621, -0.033206130)
(-0.002380817, -0.003632621, -0.033206130)
(-0.002380817, -0.003632621, -0.033206130)
(-0.002380817, -0.003632621, -0.033206130)
(-0.002380817, -0.003632621, -0.033206130)
(-0.002380817, -0.003632621, -0.033206130)
(-0.002380817, -0.003632621, -0.033206130)
(-0.002380817, -0.003632621, -0.033206130)
(-0.002380817, -0.003632621, -0.033206130)
(-0.002380817, -0.003632621, -0.033206130)
(-0.002380817, -0.003632621, -0.033206130)
(-0.002380817, -0.003632621, -0.033206130)
(-0.002380817, -0.003632621, -0.033206130)
(-0.002380817, -0.003632621, -0.033206130)
(-0.002380817, -0.003632621, -0.033206130)
(-0.002380817, -0.003632621, -0.033206130)
(-0.001844338, 0.001696634, -0.017301550)
(-0.001844338, 0.001696634, -0.017301550)
(-0.001844338, 0.001696634, -0.017301550)
(-0.001844338, 0.001696634, -0.017301550)
(-0.001844338, 0.001696634, -0.017301550)
(-0.001844338, 0.001696634, -0.017301550)
(-0.001844338, 0.001696634, -0.017301550)
(-0.001844338, 0.001696634, -0.017301550)
(-0.001844338, 0.001696634, -0.017301550)
(-0.001844338, 0.001696634, -0.017301550)
(-0.001844338, 0.001696634, -0.017301550)
(-0.001844338, 0.001696634, -0.017301550)
(-0.001844338, 0.001696634, -0.017301550)
(-0.001844338, 0.001696634, -0.017301550)
(-0.001844338, 0.001696634, -0.017301550)
(-0.001844338, 0.001696634, -0.017301550)
(-0.001844338, 0.001696634, -0.017301550)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.002947119, 0.000142791, -0.019674820)
(0.003055833, 0.001019521, -0.018218870)
(0.003055833, 0.001019521, -0.018218870)
(0.003055833, 0.001019521, -0.018218870)
(0.003055833, 0.001019521, -0.018218870)
(0.003055833, 0.001019521, -0.018218870)
(0.003055833, 0.001019521, -0.018218870)
(0.003055833, 0.001019521, -0.018218870)
(0.003055833, 0.001019521, -0.018218870)
(0.003055833, 0.001019521, -0.018218870)
(0.003055833, 0.001019521, -0.018218870)
(0.003055833, 0.001019521, -0.018218870)
(0.003055833, 0.001019521, -0.018218870)
(0.003055833, 0.001019521, -0.018218870)
(0.003055833, 0.001019521, -0.018218870)
(0.003055833, 0.001019521, -0.018218870)
(0.003055833, 0.001019521, -0.018218870)
(0.003055833, 0.001019521, -0.018218870)
(0.003055833, 0.001019521, -0.018218870)
(-0.002265276, 0.001392297, -0.023529890)
(-0.002265276, 0.001392297, -0.023529890)
(-0.002265276, 0.001392297, -0.023529890)
(-0.002265276, 0.001392297, -0.023529890)
(-0.002265276, 0.001392297, -0.023529890)
(-0.002265276, 0.001392297, -0.023529890)
(-0.002265276, 0.001392297, -0.023529890)
(-0.002265276, 0.001392297, -0.023529890)
(-0.002265276, 0.001392297, -0.023529890)
(-0.002265276, 0.001392297, -0.023529890)
(-0.002265276, 0.001392297, -0.023529890)
(-0.002265276, 0.001392297, -0.023529890)
(-0.002265276, 0.001392297, -0.023529890)
(-0.002265276, 0.001392297, -0.023529890)
(-0.002265276, 0.001392297, -0.023529890)
(-0.002265276, 0.001392297, -0.023529890)
(-0.002265276, 0.001392297, -0.023529890)
(-0.003007483, -0.003682299, -0.015513390)
(-0.003007483, -0.003682299, -0.015513390)
(-0.003007483, -0.003682299, -0.015513390)
(-0.003007483, -0.003682299, -0.015513390)
(-0.003007483, -0.003682299, -0.015513390)
(-0.003007483, -0.003682299, -0.015513390)
(-0.003007483, -0.003682299, -0.015513390)
(-0.003007483, -0.003682299, -0.015513390)
(-0.003007483, -0.003682299, -0.015513390)
(-0.003007483, -0.003682299, -0.015513390)
(-0.003007483, -0.003682299, -0.015513390)
(-0.003007483, -0.003682299, -0.015513390)
(-0.003007483, -0.003682299, -0.015513390)
(-0.003007483, -0.003682299, -0.015513390)
(-0.003007483, -0.003682299, -0.015513390)
(-0.003007483, -0.003682299, -0.015513390)
(-0.003007483, -0.003682299, -0.015513390)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001646871, -0.001304491, -0.019274730)
(-0.001464483, 0.003990886, -0.018201900)
(-0.001464483, 0.003990886, -0.018201900)
(-0.001464483, 0.003990886, -0.018201900)
(-0.001464483, 0.003990886, -0.018201900)
(-0.001464483, 0.003990886, -0.018201900)
(-0.001464483, 0.003990886, -0.018201900)
(-0.001464483, 0.003990886, -0.018201900)
(-0.001464483, 0.003990886, -0.018201900)
(-0.001464483, 0.003990886, -0.018201900)
(-0.001464483, 0.003990886, -0.018201900)
(-0.001464483, 0.003990886, -0.018201900)
(-0.001464483, 0.003990886, -0.018201900)
(-0.001464483, 0.003990886, -0.018201900)
(-0.001464483, 0.003990886, -0.018201900)
(-0.001464483, 0.003990886, -0.018201900)
(-0.001464483, 0.003990886, -0.018201900)
(-0.001464483, 0.003990886, -0.018201900)
(0.001785945, -0.001690245, -0.023072060)
(0.001785945, -0.001690245, -0.023072060)
(0.001785945, -0.001690245, -0.023072060)
(0.001785945, -0.001690245, -0.023072060)
(0.001785945, -0.001690245, -0.023072060)
(0.001785945, -0.001690245, -0.023072060)
(0.001785945, -0.001690245, -0.023072060)
(0.001785945, -0.001690245, -0.023072060)
(0.001785945, -0.001690245, -0.023072060)
(0.001785945, -0.001690245, -0.023072060)
(0.001785945, -0.001690245, -0.023072060)
(0.001785945, -0.001690245, -0.023072060)
(0.001785945, -0.001690245, -0.023072060)
(0.001785945, -0.001690245, -0.023072060)
(0.001785945, -0.001690245, -0.023072060)
(0.001785945, -0.001690245, -0.023072060)
(0.001785945, -0.001690245, -0.023072060)
(0.001785945, -0.001690245, -0.023072060)
(-0.001472385, 0.000511797, -0.017319030)
(-0.001472385, 0.000511797, -0.017319030)
(-0.001472385, 0.000511797, -0.017319030)
(-0.001472385, 0.000511797, -0.017319030)
(-0.001472385, 0.000511797, -0.017319030)
(-0.001472385, 0.000511797, -0.017319030)
(-0.001472385, 0.000511797, -0.017319030)
(-0.001472385, 0.000511797, -0.017319030)
(-0.001472385, 0.000511797, -0.017319030)
(-0.001472385, 0.000511797, -0.017319030)
(-0.001472385, 0.000511797, -0.017319030)
(-0.001472385, 0.000511797, -0.017319030)
(-0.001472385, 0.000511797, -0.017319030)
(-0.001472385, 0.000511797, -0.017319030)
(-0.001472385, 0.000511797, -0.017319030)
(-0.001472385, 0.000511797, -0.017319030)
(-0.001472385, 0.000511797, -0.017319030)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.004207663, 0.001583583, -0.024023020)
(-0.002970778, 0.003732218, -0.019658560)
(-0.002970778, 0.003732218, -0.019658560)
(-0.002970778, 0.003732218, -0.019658560)
(-0.002970778, 0.003732218, -0.019658560)
(-0.002970778, 0.003732218, -0.019658560)
(-0.002970778, 0.003732218, -0.019658560)
(-0.002970778, 0.003732218, -0.019658560)
(-0.002970778, 0.003732218, -0.019658560)
(-0.002970778, 0.003732218, -0.019658560)
(-0.002970778, 0.003732218, -0.019658560)
(-0.002970778, 0.003732218, -0.019658560)
(-0.002970778, 0.003732218, -0.019658560)
(-0.002970778, 0.003732218, -0.019658560)
(-0.002970778, 0.003732218, -0.019658560)
(-0.002970778, 0.003732218, -0.019658560)
(-0.002970778, 0.003732218, -0.019658560)
(-0.002970778, 0.003732218, -0.019658560)
(0.001123127, 0.004317750, -0.023429660)
(0.001123127, 0.004317750, -0.023429660)
